,AI.PA,AIR.PA,BN.PA,BNP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,KER.PA,MC.PA,OR.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SGO.PA,STLA.PA,SU.PA,TTE.PA,VIV.PA
2020-11-10,-0.007059662233130367,0.057586681472395124,0.025099652902679268,0.07361590273359425,0.03985857986134595,0.007523072483199076,-0.025761024737814674,-0.004158010148663677,0.015337956657718869,0.010924420811386268,0.014048742998037163,0.010359591248952612,-0.006700163456937581,0.04963262420241005,-0.002829831624110895,-0.001541165425093655,0.0,0.0021021659503831654,0.03886380289897592,-0.011317229689351433
2020-11-11,0.0038889921649750757,-0.010519170614409261,0.009939288552968245,-0.026655452512277297,0.00782838175603774,-0.030672253941299035,0.031288597766934365,-0.004593894558639773,0.020091447324397188,0.027877806973428478,0.011349447607573192,0.004362717597645173,0.02208326218401889,-0.015701561383871587,0.03000916294808361,0.01023020961191899,0.0,-0.0029443226613406846,-0.017086651541734547,0.003134795876705592
2020-11-12,-0.011712585574145836,-0.027855648504469383,-0.007722012514781863,-0.038325568940507676,-0.012933317917676535,-0.02130261682344272,-0.008139390491880808,-0.014758859885449184,-0.023862850941848864,-0.030306902299051947,-0.005343442667272021,-0.01283073795065818,-0.02208326218401899,-0.02687633302179633,-0.010945405294674516,-0.004846295088551994,0.0,-0.009310253416417934,-0.008964421621094353,-0.0031347958767056843
2020-11-13,-0.007525617850930304,0.011165385529655271,0.003684616556439937,0.009312998366371505,0.02059206974335733,0.02527593441610085,-0.006230567287144917,-0.0012751873905193394,0.000492712155753176,-0.006577588075878338,-0.0098178954449028,0.0,0.002398082684012846,-0.002639711587625332,-0.006042275352289766,0.007895050901236834,0.0,-0.0012763373679079157,0.013569941805994693,0.0035259646298247574
2020-11-16,-0.008307746124559541,0.05059181465049558,0.00805862646175336,0.017015812989775444,0.021244078238246304,0.012978197878902017,0.006557425560836278,0.0029730195380325082,0.01644850338052441,0.015944560143100448,0.01044805366007658,0.022423898370852194,0.00929794259527789,0.057770072064413105,-0.003151864741720315,0.003039585622248009,0.0,0.00042564846275585885,0.04755681174024667,-0.004311220198360202
2020-11-17,0.0032590790806649593,0.0009994596836280986,-0.006955932750277095,0.00797307559035519,0.016298411813954392,0.004136042276780696,-0.013158071780946533,0.005919653212396726,0.0016139448942399446,-0.004830394402033856,-0.0028386516075162575,-0.00835017115919028,0.00023729055572201222,0.029094475915334227,-0.00833581687194629,0.0030302783473192597,0.0,0.0033984869012565473,0.011616152611670245,-0.0023593981638221767
2020-11-18,0.0039689751039476565,-0.0009994596836279711,0.0029347022468657015,0.004996703596764697,-0.0006300078936831544,0.00022924043630536688,0.02743477516638001,-0.018723925291604226,0.005468049135429682,0.023202401666225607,-0.006337156700176716,0.00619197024792098,0.004969850694018262,-0.011781607483949562,0.01486185768318961,0.003272528203567995,0.0,-0.004675911191240601,0.0038902761722600563,0.00940444924180837
2020-11-19,0.0,-0.007472272118871923,-0.031630487095513825,-0.007933177811493762,-0.005688507314529978,-0.005056260021800669,0.004500148607079923,-0.019519162063144132,-0.018616482607765075,0.005129268593410715,-0.012152430807724096,-0.006813319167643447,0.00141544277124741,-0.017312868431384534,-0.005240761537174729,-0.009596060112711819,0.0,0.01185953362052095,-0.019164344861068376,-0.005475156083425449
2020-11-20,0.004670409410614265,-0.007754182098154688,-0.0075901981112669655,0.0035471985299902068,-0.0069967408790904935,-0.009724595701114964,0.016855186261195,0.010457585048391664,0.0027739467736020056,0.007949479224076022,0.004174089615686242,-0.037035350835871964,0.010319026372887856,0.01034135379473253,0.0024491129751685057,0.003293253561824601,0.0,0.015044187027715768,0.011368709713134507,-0.0003922427556359386
2020-11-23,-0.02064171087780788,0.016780794378112536,-0.032129720274989344,0.013100645869428532,0.008791052289638324,0.0069557257696961266,-0.030416907600039487,0.00992030161424503,-0.006047272118571234,-0.00010149290621005709,-0.018758694847474063,0.006108342020668296,-0.025281942431400094,0.006153865574378286,-0.020713959274779595,0.0030302783473192597,0.0,-0.006658393651441809,0.04588737494017352,-0.007877112525711013
2020-11-24,-0.004768049104105327,0.03659742580329018,0.01561310483649654,0.0526962360279889,0.03746303823067033,0.02779858283875447,-0.025017770416179714,0.012793351459909542,-0.009222686374890864,0.004760238064628753,-0.03454343520633153,-0.0064308903302904025,-0.010101051874333505,0.0053029006326211275,0.0014260578750195706,0.023178615365804987,0.0,-0.012605208918982279,0.055072190261609436,-0.0019790682782396297
2020-11-25,-0.0007355253017554168,-0.021622464013165657,0.0111690324880582,0.0004572055715710882,0.009100179025604243,-0.008576018996213899,0.01849456516045676,0.004228336109521105,-0.0006620728576510762,-0.0013143804216734587,0.028321067157349385,0.0019336328861208798,0.0,0.008910536617434326,0.00011876905805497045,-0.014642280496118426,0.0,0.0016898774686503032,-0.010271340686412167,0.008285744369712139
2020-11-26,0.012431615292663827,-0.018753962989382242,0.01218133407556714,-0.008953213557084172,-0.004135400036674891,-0.0027235362577195023,0.0035930337911235766,0.017566311065503545,-0.002154617191907265,0.0031314491448066976,0.004588647640052318,0.004817738467702708,-0.0016935100132972353,-0.01626052087178029,0.013562345966897765,-0.007528247203173337,0.0,-0.009329995546463094,-0.010913066249602782,0.0
2020-11-27,0.0036271237866178307,0.0022246610381716943,-0.0015146127756709862,0.010551745374087828,-0.002833997605824207,-0.00022726040198908743,0.012635819912419488,0.0028979401837812262,0.005790404017764818,0.0005041593250221301,0.011380386647773005,0.023120547838579978,-0.0031526345348675848,0.008163310639160835,-0.0018759960993989537,0.01500024311037396,0.0,0.0008517758272280955,0.008925632388003662,-0.0023604012969723545
2020-11-30,-0.003263867588737806,-0.025545715925598532,0.02025579076859958,-0.0198186138994379,-0.001014119224925461,-0.028593178133502786,-0.0016110600328936556,0.0033017077739418603,-0.0019815267298311182,-0.02676634648472649,-0.00811561051952195,0.0018767791221765845,-0.007313537987983826,-0.005707287726242735,-0.005885139459823519,-0.011982159048968813,0.0,-0.0068346735731881535,-0.051014119680564074,-0.008305330941563546
2020-12-01,-0.008023383892148893,0.018856744842798596,-0.019498197624308915,0.02845211196302508,0.005262109484529477,0.030183177160084035,-0.00972143585255793,0.03561688938143611,0.004781976885148168,0.028277301191725286,-0.0016310557193213637,0.010259651180016933,0.006098323389133512,0.0040799729183151594,-0.007227098800399253,0.006508211489437307,0.0,0.0012850849739202614,0.01399790162321236,0.0
2020-12-02,-0.008826792649557524,0.021249119072301224,-0.011807391587039008,0.0167128316110403,0.0076413214023591655,0.0031724338018725706,-0.005550974872243204,0.0023828688647726994,-0.004616741634867991,0.002211957661915237,0.0003264439608043682,-0.01652926419361242,0.005819594123953635,0.007706360884309915,-0.0007136619645296589,-0.020926058233188112,0.0,-0.015965871861566942,0.010405275935555068,0.0007939840567822976
2020-12-03,-0.006671650293537197,0.03950707328077452,-0.017001975703382886,-0.0016699310822552373,-0.005624739017268761,-0.004307963660031398,-0.003608355830800607,0.0015853903108480935,-0.00016523525028011885,0.00030123793081157364,-0.004579641338934285,-0.0022037226626042735,0.01511723520323782,0.0020181641562371953,-0.012090913298760525,0.012155114076225602,0.0,-0.014458029691465688,-0.006696271948589887,-0.0007939840567823216
2020-12-04,0.0011150061610868786,0.01296815786897393,0.005053502151605164,0.019092378482011337,0.007225999751865871,0.005212552469411296,0.0058977989592742955,0.004346997915146603,-0.005137098915458299,-0.011613359505418036,0.004253197378129954,-0.005688978136304668,-0.016084806366353465,0.003220626965949721,0.006841528266529237,0.006022644959071961,0.0,0.005720533940984067,0.033041870221861995,-0.009577079070382251
2020-12-07,0.011817027318806824,-0.01076008078778862,0.004642133292299827,-0.027371658879666708,-0.012173830278504681,-0.018478941580532444,0.005863218774042236,0.005897402443176964,-0.02098624738989885,0.002941352471187203,-0.007537272579319815,-0.0022212042151210083,0.006513065285272427,-0.017434064216005178,-0.009373927405902371,-0.011322318800959304,0.0,0.003941363373658542,-0.014161861003163675,-0.0016051735149952427
2020-12-08,-0.00810914861243194,-0.00505419335742536,0.0073063402594779805,-0.0049555505948297085,-0.005277597495561061,-0.010881024684122137,0.005506027479252881,-0.0015692790701007293,-0.007664177535929876,0.0015179884136778538,0.002628082356953538,-0.0031816763678886063,-0.002407319445414747,-0.0020470836217247996,-0.0053269187650777875,-0.0073651359100092885,0.0,0.006100210187052766,-0.005667241797299042,0.009592390733403405
2020-12-09,-0.0018521896913162963,-0.012107274284417144,-0.0057636899320844355,0.00585385725091977,0.01263983704559711,-0.004900233506681913,-0.004207779726836102,0.013648155686329117,-0.018289047574799794,0.007154018620552987,-0.009228766388305682,0.0034993073263272848,0.00048195713470569797,-0.016529301951210582,-0.010494307932330938,0.0015283083194118652,0.0,-0.005226479476558098,-0.0014896151245676495,0.029782775092935133
2020-12-10,0.00849178547030949,0.0013881256247123724,0.009206039899020513,-0.024658919304570814,0.005061517532492877,0.003036346289180736,-0.004225559978794112,-0.0046584407947466554,-0.001742767992989497,0.006006024060211949,-0.0009938307490289277,0.008537639866013465,-0.00265349593740205,-0.013000837941353241,0.0033066502053123005,-0.005615155616179629,0.0,0.001745174534597798,0.02065525266723831,-0.0194937949709335
2020-12-11,-0.00368323425870001,-0.01645993537176081,0.0007633034935729419,-0.007969950428023297,-0.017497772088392136,-0.013854868538762714,0.008756292369200778,-0.0023373836533682173,0.00034881794766014753,-0.0011983346893822192,0.0026480908450553717,-0.0018909747133183156,0.008418570465595826,0.014666091871414004,-0.04080167128485039,-0.007192396201954768,0.0,-0.00043597491596080086,-0.017272986074110364,0.00862417021955323
2020-12-14,0.005152787092138571,-0.001519750460486472,0.00076279402201464,0.02372195827692855,0.0010168065849656101,0.0044826930245151254,0.0093203605014062,0.010475409882814724,-0.01652643910316704,0.017433124260728548,0.0006609788839357206,0.013473454251903917,0.011431388742922348,-0.007515642027701736,-0.008569447975902228,-0.006465818312553843,0.0,0.012998449740627556,-0.011410120794019395,0.004284279277053539
2020-12-15,-0.018525914999641332,-0.007414713761821866,0.0007622126107633271,0.0242781753593979,0.012724914682496749,0.00586787278529701,0.00542352820396701,-0.0027053628366361937,0.00987843044721316,-0.003935463465704666,-0.0006609788839357167,-0.01726616496195391,0.010599557792473742,-0.007995031617347503,-0.021028748642673546,0.00698129402432257,0.0,-0.00043059679251166843,-0.001093414568026064,-0.0058468153344700905
2020-12-16,0.00856457669589316,-0.0072496325365784126,0.030390613968955236,-0.02371213603569221,0.015187658953903699,-0.007045572536313056,0.011388943202761893,0.006172882727497803,-0.02380223277547634,-0.0043469979151466885,0.022553640941128113,0.0031615582407440454,0.009792599277441501,-0.00550733472910046,0.01832762040241579,0.0048836653638535295,0.0,-0.0034512677378887224,-0.0020535502021943475,0.011659644036690219
2020-12-17,0.00037066271924901046,-0.003644620940083249,-0.002590184456920584,-0.002947203945521682,-0.004457667124240409,0.004467935202422563,0.0009432095970146335,-0.007334500643088382,0.02800606346202028,-0.004167098234079527,-0.01530719235790281,-0.0006314546827443935,0.0,-0.008104091788950281,0.0046260762500852665,0.0025607818366370346,0.0,0.006461362300597611,-0.0027446782781051747,0.004241402642039536
2020-12-18,-0.003713323876595864,-0.015386603861725495,0.0018508664833551238,-0.010957752828951825,-0.013040713997417443,-0.015368495178474828,0.015281809021046625,0.0057948779687264735,-0.024954796218704292,-0.00668366229830786,0.0022946467450939657,-0.00570168895908316,-0.002555480799036218,-0.01466805354214053,0.012865627082519274,-0.043917156052855344,0.0,0.007698939170473493,-0.010915386940342943,0.02319939028175625
2020-12-21,-0.016882798875271644,-0.028029624356162144,-0.03308576427689502,-0.043393264148540146,-0.037821615626990594,-0.04807565231669804,-0.010578880746054386,-0.02654333399663678,-0.022289565819633907,-0.018894172746815895,-0.032615163077281156,-0.0156878326675579,-0.007940242372977835,-0.010924294497783446,-0.02317503627192298,0.005330523567238028,0.0,-0.014160301471071075,-0.037943399055150095,-0.02089349121674792
2020-12-22,0.007163113217187158,0.016048046138867622,0.024543411571649992,0.01829030680988404,0.00718194537397156,0.015134902613857897,0.021046960862919566,0.015698849936107585,0.020316337873166522,0.004274765972078565,0.020757296164393778,0.012824799305178412,0.003510828650063021,0.013094905233907921,0.02254196603021347,0.00026583750935219394,0.0,0.009890440103266734,0.006902468032266211,0.0030663085030286238
2020-12-23,0.010463479313240131,0.04459012634616608,0.0033513400989849842,0.031281477332999255,0.016151741296819205,0.020714728197655234,0.0106626590096183,-0.002339087171511843,-0.005040602622292271,0.007689269641762736,0.006275906359747868,0.0015915967380661714,-0.00515347179088046,0.032426009806518066,-0.008266105943730546,0.0015931378525428925,0.0,-0.0017130363781555757,0.027561698672886,0.00038263743184157066
2020-12-24,0.0,0.0009783572532130727,-0.002978405951894657,-0.0009129503494103892,0.0027516376338606115,-0.006776375915029375,-0.0100503919004785,0.0042842347357772564,-0.002529750887155138,0.0007052664582469296,-0.00462055084118449,0.0034926408394341055,-0.00023482228161337052,-0.003785467807399899,0.00038300390465919237,-0.008526555927326797,0.0,0.002568455387366495,0.0006967517753696127,-0.008066073526953382
2020-12-25,0.014027540695055558,-0.0006520765061047004,0.015538606404026779,-0.0037746021886481853,0.0038598428602518637,0.017810287322626166,0.026877752953474117,-0.0027241958772570287,0.03327415159802122,0.015093470003123898,0.022245007479266547,0.007892700798908983,0.020691180357010563,0.010896968101678476,0.004076532068515525,0.025886273109792666,0.0,0.030732804705053386,-0.0009756735858847321,0.014168298854824356
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,-0.004040409537004974,0.011780696310507469,0.0011007407649489087,0.0003437270589257573,0.00040540341239086693,-0.008624797058444086,-0.005677661764441702,0.0066031768750266576,0.010618909872531187,0.01730961373042831,0.009979178297209165,0.012810692506108851,0.015298806747662045,0.004574789086922228,0.007093994042951797,-0.005753086143091483,0.0,0.0004145330775033551,-0.0023734484991124864,0.010590140240133801
2020-12-30,-0.00405680069561443,-0.019748902456026295,-0.005515719626464967,-0.007820629845520828,-0.0030447331419413194,-0.0012038776448951064,0.004186590905648832,-0.0023254878151982242,0.018018505502678212,0.000584828564631043,0.0031979559104759036,-0.005916236600526287,0.0015849934637226992,-0.012526259819180256,-0.004554671413631375,-0.0026261120401933247,0.0,0.001656289805077297,-0.005044862258862847,-0.006795054712088105
2020-12-31,-0.0077907904218175,-0.01624077270541917,-0.008889009583910989,-0.0046291197879804735,-0.008370032839259295,-0.02019774294748496,-0.00839078306979484,-0.010140515953735232,0.010825586578378033,-0.004296845976271286,-0.007692423874513519,-0.020827530746765507,-0.004989831712906848,-0.02596445572959078,-0.0020310195429098818,-0.014034356865377039,0.0,-0.02132629774216007,-0.008181761483247193,-0.0007578802267362776
2021-01-01,0.01625451358211877,0.0012244740381433324,0.011834516917728159,-0.002206381271545166,-0.0037997173871181806,0.016577666275001037,0.014044791406580338,0.00936407103005267,-0.023318241077765915,0.0023460064039422957,0.002891646718717927,0.01204448092358695,0.00544224566378105,0.0017234349716202574,0.0038047358207653472,0.022934943445246762,0.0,0.02874596518158914,-0.020462906745491612,-0.0018971448653104185
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,-0.010683485550017646,-0.0006676781706555793,0.003669672893217726,-0.0020947326701497566,-0.0004116198555459625,-0.01706944050979881,-0.00864260819593584,-0.01054078442871115,-0.015969810164373738,-0.011587998568039659,-0.01031938259060478,-0.021013209645251368,-0.016416264939888178,0.0021500760527038976,-0.00012661733500948048,-0.0026095650225777495,0.0,-0.00949049032200979,0.025971775818613825,-0.010307419407299068
2021-01-06,0.0022197623897163075,0.0037777415804506904,0.008752852299643933,0.05374840268244287,0.041830231021994374,0.0376492668856616,-0.01995228972027196,0.008597149220140203,0.006453344394209222,-0.0077343457723327265,0.0009719352746363097,-0.01458460523178778,-0.0023014969882792745,-0.0008594626412504125,-0.006095202712187369,0.044213142714902155,0.0,0.027398962219631853,0.04301149223971647,0.015610439095178048
2021-01-07,0.007730562923957301,-0.006118217200147162,-0.015736840519593287,0.022271672364066977,0.00615083738140532,0.0016566018001015913,-0.00305805962439908,0.0011665869496821934,0.0038174818825138105,0.025551705191277817,-0.0038935211462114865,0.01651326581411346,0.008489237985480843,-0.004308494272423425,-0.0101133922041633,0.060153912043766015,0.0,0.02036407430725357,0.010870368936736286,-0.011398270841116465
2021-01-08,0.005850102594481065,0.005341607673926161,-0.022380657089737604,-0.022382101689558394,-0.0009816176377749114,0.012688161245776739,0.023608807103945282,0.017338135003580873,0.015296273638128272,0.01922027307670198,-0.004235283488325722,0.014347448687347351,0.013614913810880404,0.004738285141153029,0.013673456661777206,0.023037706924505266,0.0,0.010615381634705389,0.0006671966617697555,-0.006132631197052165
2021-01-11,-0.006950790174935109,-0.0035579279217173897,-0.006433326826581241,-0.006757912103289554,-0.005662936308847321,-0.03783013453023501,-0.004497130287581361,-0.01191167047044997,-0.005472926791033689,-0.005535880025063445,-0.003925362257950126,-0.0073073805480084394,0.0009010901448517589,0.001288396372013402,0.0056950979939199,-0.012500183737055007,0.0,-0.008246623731664529,-0.015322871925493958,0.004985596586419482
2021-01-12,-0.01628459348860034,0.002002897156883904,-0.0015197919335315185,0.00797171209067692,-0.0029673347762116556,0.007248140638893586,-0.016053617191964898,-0.006593051482812932,-0.013119428196745752,-0.01271455491560923,-0.01519185775232915,-0.004154082737477611,-0.00406141876632262,-0.001718187240742982,-0.0006311358193087653,0.0016292263484097597,0.0,-0.007917697545469938,0.0036503338378517537,-0.005370146825260599
2021-01-13,0.009654718145097083,-0.009493548440020103,0.020324407613960163,-0.006971723493185559,-0.006210428441079166,0.011250804739684813,0.0021351142822140182,0.0011665869496821934,-0.008200363945085299,-0.00719919898693484,0.00332226219197786,0.011777988385395953,0.003160328621470886,-0.015598262770718,-0.0020225472812386474,0.011560822401076006,0.0,0.003174557400050455,0.010337801217390629,0.00613498273464547
2021-01-14,-0.007046228508969881,0.045412490049879344,-0.014259193702193503,0.0023293125548189244,-0.0009972804346536392,0.02932073649809459,-0.0009144575859869018,-0.016853183117381706,-0.002104546980854006,-0.008038423215617197,-0.01167652966183563,-0.012739025777429714,0.010759995602084568,0.021171643941341745,0.024251219003204445,0.00045967497151548387,0.0,-0.013562210020434118,0.009702950074629933,0.0034344682815051547
2021-01-15,-0.01462069773916069,-0.0075349865302664215,0.013140808241397232,-0.015519759410377486,-0.006456302732892124,-0.02102384658351936,-0.007346273561910121,-0.019557573428734897,-0.013788424294283664,-0.02804712537490829,0.0013413613700603497,-0.002888764286747493,-0.01799823612261656,-0.01899061799498154,0.006892304928362595,-0.009233711236173909,0.0,-0.0012055579261882822,-0.018826859892985506,-0.005347582950434588
2021-01-18,0.0037693740126972827,-0.01480380327534369,0.020307182734743044,0.00829226905132861,-0.009180448620680251,-0.0007084373523849114,-0.014544505139501208,0.008028946989088454,0.006564402614460878,0.011473518888642514,-0.005039486663230192,-0.00128656783493049,0.007463537616555418,-0.009192475024602619,0.0012257721141625628,-0.01095959211553035,0.668313098897715,-0.012950391303944021,-0.00310500896867644,0.0026773660513846284
2021-01-19,-0.004147036974520358,0.0012055523082133385,0.02633153148573882,-0.015633219193499897,-0.004265679644978959,0.0021238081821463865,0.0012460157485846767,-0.015716660932962735,-0.031617462452465876,-0.017361910347472496,0.0006734417999678448,0.006096581824573545,-0.02880193508856093,-0.003965609552908486,0.019411092274678635,0.0014057537030239906,0.030622875527545657,-0.0008149835292111705,0.004586598656927448,-0.0011465962154033579
2021-01-20,-0.010252599469776314,0.012084416502349767,-0.016149669730974456,0.007003249290996244,0.003353149818918319,-0.014962807604011256,0.010221610836668619,0.011308695109796462,0.015933684013238112,0.03334481525239283,-0.011850485483301058,-0.013851142214926235,0.006702888461479597,0.014464433771626588,-0.010629461996761402,0.012564169960414606,0.0031695382659077554,0.004474243183238908,0.005235254258996179,0.009514819779480262
2021-01-21,0.0011443539985659013,-0.03356207593767785,-0.00362445027322765,-0.0018025696153983197,-0.010093369982649661,-0.024955931192373576,0.01225123181939799,-0.015378704848645721,-0.011744646439939072,-0.00019699813264152798,0.0034002072176039975,-0.0032488658845126403,0.008487220840387949,-0.026009882350013846,-0.011357517508629027,0.0016171817102159862,-0.019609936044921037,0.01570400374152581,-0.02357201392092605,0.007923112223862694
2021-01-22,0.006838949802874391,-0.005948710196569261,-0.009485668398506536,-0.028712320187079244,-0.0158020204953684,-0.013088192592227047,0.00455586298575233,-0.0008159810713349826,-0.011332623821065738,0.007653837527186295,0.005753888634797956,-0.003585906323153883,0.0,-0.012584380876074601,0.0004911703954573774,-0.016760197631533753,-0.03234979902967523,0.0015967823611718601,-0.007015566417566384,-0.001880803425880224
2021-01-25,-0.0049345558604154465,-0.04560374505082087,0.0025626846701440366,-0.04400875182627655,-0.023275203256486753,-0.02186288689208028,0.015932962605359695,-0.016046400042315213,-0.020427822690098126,-0.01894670089161337,0.009071160009383196,-0.007539843250998643,-0.006876030034090885,-0.040614732384674244,0.0004909292655308654,-0.013470597483160181,-0.04604395484951647,-0.005198984218162078,-0.024313136980037897,-0.010598084756169036
2021-01-26,0.026658228065484325,0.00493651872149522,0.012354813654196502,0.018265399052989375,0.004571338391771054,-0.009444841647798703,0.012153695271923271,0.001243472877192854,0.023547972395832582,0.012080563078414049,0.009320932495641645,0.012751501907020648,0.0004599039166790916,0.017278024600212185,-0.005290045011550391,-0.0021436272438194455,0.018236602243001457,0.0071914136721875355,0.01766486662197175,0.0011408550090730247
2021-01-27,0.0114203144786925,-0.010963862219648813,-0.0032555699254204185,-0.03551242939459461,-0.009699042756100295,-0.014727136361637388,-0.0032461824259719793,-0.019661779752601978,-0.007541720041276169,-0.0031545888012715455,-0.014014182418266416,-0.0061919505415995715,-0.018327838950662544,-0.0191639712136667,-0.024979443011995704,-0.027067842824025922,-0.034874352536139026,-0.020105221090414984,-0.004317220789139725,-0.006865027338644927
2021-01-28,-0.0007328915728525954,0.009321062182934057,0.0014481902728139466,0.01664054737850895,0.0065118854523089015,0.023663707158092705,-0.019702239160962646,-0.003809502581587165,0.0260607893571052,0.020716015731218743,-0.0006723099649245621,0.03153420302629216,0.008625724808484355,0.003298058146265361,0.00025286600498936225,0.019168387757671355,0.023279136931745197,0.005670364106238855,-0.0002792332881260322,-0.000765641327702952
2021-01-29,-0.010316972622335633,-0.023167113881209535,-0.005805526121203269,-0.03519540991355532,-0.02674303791775137,-0.02705302744005475,-0.006654513653852603,-0.007662885687714159,-0.026060789357105343,-0.03684059371842408,-0.024852301336428326,-0.013714194430844763,-0.02229877693621211,-0.020913353093713633,-0.024834799641010197,-0.012819108029980954,-0.013966183031996733,-0.02329017307673396,-0.026023196134963584,-0.03072382086397881
2021-02-01,0.008115131264667128,-0.001082272238545469,0.011577542556644092,0.010005124242531725,0.008380156632186468,0.017346665875618214,0.01804555657434354,0.029475818132953465,0.0025816434135347106,0.01868846520713152,0.02182150627107143,0.007996204604112475,0.01367305212772769,-0.011108557132413049,0.01364590632025603,0.013539799455694133,0.006689969285868753,0.020053912012123788,-0.009791299212478849,0.01294897152144493
2021-02-02,-0.001838568179336594,0.06385390417737619,-0.01668515637579979,0.03485097436777683,0.019426396116388436,0.028342047186433142,0.02064972403091488,0.020941048707312282,0.011353376186812644,0.033317068772952096,0.006387629437684696,0.017369772267828206,0.035196244273729874,0.046497954856315186,0.00497417511443681,0.009798139186381788,0.02879256568991719,0.020056829333475877,0.009074563681254515,0.012398442490042063
2021-02-03,0.004773301109857613,0.013677357412521527,-0.007710741139864192,0.0070655219954679355,0.009099675589098527,-0.0014981618676456366,-0.007326040092072898,-0.012676538857418863,-0.010985097403818625,-0.0007623869337367555,-0.008413309096254828,-0.0075424427943149176,0.006533748502854648,0.009229414975369625,-0.01113035359271172,0.012994849181238999,0.002618724218015053,-0.0031821945982318006,0.007713235333603928,-0.0019271248071932728
2021-02-04,-0.0010995388815145035,0.03597786739461124,-0.002953118649357408,0.013865223476539115,0.008704289553022352,0.015619532936855456,0.05882373124250917,0.03477910574454284,-0.00202715748672452,0.0011432463133404665,0.007407482379540998,0.014095769800393376,-0.0006739027483659316,0.03653171100855362,0.014052331870476765,0.013059919397962883,0.006287914908125178,-0.0023933242809031125,-0.005850834075507991,0.0015419821415285238
2021-02-05,-0.0007336981546805995,0.003431267580374391,-0.014147636033116168,0.02579140605897892,0.0026070792527586634,0.05620124216274706,0.013223320146672596,0.02317917101869947,0.012648000279325616,0.006832512180479178,0.02484805610585124,0.015126060712781265,0.011839718032621644,-0.0062195187816017185,0.014857995261867563,-0.015410060924162158,0.020728526902719136,-0.004803840183801923,0.003856824135878885,-0.0015419821415286242
2021-02-08,0.0040285717801737345,0.004805440134603992,-0.0033802906398405527,0.011970677295213516,0.002392445433644613,0.00995033788001076,0.028596433808619027,0.01732478365730592,-0.0036496390875493927,-0.0015142682530882943,0.008471885228911562,-0.00707147541075512,-0.0004442063396203124,0.0004455607330356581,0.009453914330989317,0.012858137221197746,0.01780981329156968,0.0012031405244945497,0.0031316925339248632,0.0003857368922761639
2021-02-09,0.0051039453804331445,-0.015026594817703857,0.005627462610615122,-0.004543414665386742,0.0022831384396925316,-0.011113787379875917,0.005305072627996198,0.016654411994042287,0.01541980665770341,0.017091176431781374,0.014815007152605562,0.01043592609560624,0.016962586994673807,-0.005359534669569823,-0.002355065405925357,-0.015685635108130726,-0.009162129899607402,-0.01290859767467193,-0.0176361783175616,-0.006189568892082729
2021-02-10,-0.020202707317519466,-0.008470932102065062,-0.0018722805395672854,0.02728820605182473,0.00031085720681164154,-0.003965991073873048,0.00026457178172384235,-0.008671073341429483,-0.008133799926770144,-0.014064929467403552,-0.004806931411635834,-0.003977327466470905,-0.010098824764867557,-0.007191069655731965,-0.013996763622051218,-0.01115211974730481,-0.01903394827214136,-0.0008123353189342052,0.0051940763581921935,0.00888549559377537
2021-02-11,0.0014831127144153155,-0.005139164023031688,0.021872981158048213,0.012330914483208647,-0.0014518243216267031,0.012774602890351662,0.001585559485235159,0.0011352424794202735,-0.005641976049205225,0.0037700327405413886,-0.0074157613367380895,-0.022946818983338713,0.013805385706694005,-0.012710126210856458,-0.02098381261226029,0.01138801266993252,-0.00424561901248142,0.01572293566427914,-0.003026579950352511,-0.0019248990092205164
2021-02-12,-0.00037058756777536743,0.010794389956806635,-0.01143296155846724,0.01703322664941249,-0.008127592052021302,-0.011606443631211823,0.004741850547806146,0.03493478337746585,0.0,-0.004147841980655503,0.02965301903959014,-0.0006274919922495356,0.005858782455250592,-0.005037752135546815,0.004488128336207373,-0.004729277379973463,0.007267184262610389,0.031498667059371016,0.009624410849455672,0.005763689932084499
2021-02-15,-0.004829990180821491,0.015709373050779175,0.024185926280758368,0.022759670251365723,0.02347212580727386,0.004891102746110771,-0.012163002621368728,-0.001461966305236958,0.03250124509947378,0.012392266256579984,-0.010421657111702492,0.011856575067725547,0.006469722633910549,0.018198864164715025,0.004850006218156811,0.014588558649505532,0.008860975616248474,-0.0019398648178265917,0.0437740990815021,0.17912356414916955
2021-02-16,-0.008227421035134614,0.0013869408738018223,-0.009092624651019218,0.0012610630798404548,-0.0018412084789979017,0.0004645867036409315,0.006364425411767782,0.023853701203890805,-0.0012375361158373029,0.0072510559119879515,-0.004454330886639369,0.01263695701551274,0.007068654793573918,-0.01407517494667928,-0.006386533320268194,-0.0053870497675719475,0.00937583495434118,0.006194391020875254,-0.003976160857469282,-0.01712200706018896
